"Plot Title: mm28092021"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
263,09/28/21 04:06:40 PM,27.272,0.0,,,,,
264,09/28/21 04:07:10 PM,27.272,0.0,,,,,
265,09/28/21 04:07:40 PM,27.272,0.0,,,,,
266,09/28/21 04:08:10 PM,27.272,0.0,,,,,
267,09/28/21 04:08:40 PM,27.272,0.0,,,,,
268,09/28/21 04:09:10 PM,27.272,0.0,,,,,
269,09/28/21 04:09:40 PM,27.272,0.0,,,,,
270,09/28/21 04:10:10 PM,27.272,0.0,,,,,
271,09/28/21 04:10:40 PM,27.272,0.0,,,,,
272,09/28/21 04:11:10 PM,27.272,0.0,,,,,
273,09/28/21 04:11:40 PM,27.272,0.0,,,,,
274,09/28/21 04:12:10 PM,27.272,0.0,,,,,
275,09/28/21 04:12:40 PM,27.272,0.0,,,,,
276,09/28/21 04:13:10 PM,27.272,0.0,,,,,
277,09/28/21 04:13:40 PM,27.272,0.0,,,,,
278,09/28/21 04:14:10 PM,27.272,0.0,,,,,
279,09/28/21 04:14:40 PM,27.272,0.0,,,,,
280,09/28/21 04:15:10 PM,27.272,0.0,,,,,
281,09/28/21 04:15:40 PM,27.272,0.0,,,,,
282,09/28/21 04:16:10 PM,27.272,0.0,,,,,
283,09/28/21 04:16:40 PM,27.272,0.0,,,,,
284,09/28/21 04:17:10 PM,27.272,0.0,,,,,
285,09/28/21 04:17:40 PM,27.272,0.0,,,,,
286,09/28/21 04:18:10 PM,27.272,0.0,,,,,
287,09/28/21 04:18:40 PM,27.272,0.0,,,,,
288,09/28/21 04:19:10 PM,27.370,807.3,,,,,
289,09/28/21 04:19:40 PM,27.567,968.8,,,,,
290,09/28/21 04:20:10 PM,27.665,1108.7,,,,,
291,09/28/21 04:20:40 PM,28.060,3272.2,,,,,
292,09/28/21 04:21:10 PM,28.258,1636.1,,,,,
293,09/28/21 04:21:40 PM,28.060,1044.1,,,,,
294,09/28/21 04:22:10 PM,28.159,2411.1,,,,,
295,09/28/21 04:22:40 PM,28.456,3444.5,,,,,
296,09/28/21 04:23:10 PM,28.655,2669.5,,,,,
297,09/28/21 04:23:40 PM,28.754,1550.0,,,,,
298,09/28/21 04:24:10 PM,28.853,3272.2,,,,,
299,09/28/21 04:24:40 PM,28.853,2066.7,,,,,
300,09/28/21 04:25:10 PM,28.953,1463.9,,,,,
301,09/28/21 04:25:40 PM,28.754,3272.2,,,,,
302,09/28/21 04:26:10 PM,28.853,2755.6,,,,,
303,09/28/21 04:26:40 PM,28.953,1722.2,,,,,
304,09/28/21 04:27:10 PM,29.053,2238.9,,,,,
305,09/28/21 04:27:40 PM,29.053,3272.2,,,,,
306,09/28/21 04:28:10 PM,29.053,1980.6,,,,,
307,09/28/21 04:28:40 PM,29.053,1550.0,,,,,
308,09/28/21 04:29:10 PM,29.053,1894.5,,,,,
309,09/28/21 04:29:40 PM,29.053,3272.2,,,,,
310,09/28/21 04:30:10 PM,29.053,1722.2,,,,,
311,09/28/21 04:30:40 PM,28.853,559.7,,,,,
312,09/28/21 04:31:10 PM,28.655,1216.3,,,,,
313,09/28/21 04:31:40 PM,28.655,678.1,,,,,
314,09/28/21 04:32:10 PM,28.357,387.5,,,,,
315,09/28/21 04:32:40 PM,28.060,247.6,,,,,
316,09/28/21 04:33:10 PM,27.961,2755.6,,,,,
317,09/28/21 04:33:40 PM,27.862,3616.7,,,,,
318,09/28/21 04:34:10 PM,27.764,1894.5,,,,,
319,09/28/21 04:34:40 PM,27.665,1345.5,,,,,
320,09/28/21 04:35:10 PM,27.665,1980.6,,,,,
321,09/28/21 04:35:40 PM,27.567,2152.8,,,,,
322,09/28/21 04:36:10 PM,27.567,2927.8,,,,,
323,09/28/21 04:36:40 PM,27.567,1119.5,,,,,
324,09/28/21 04:37:10 PM,27.567,3272.2,,,,,
325,09/28/21 04:37:40 PM,27.468,2066.7,,,,,
