"Plot Title: hobo20211022"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20277816, SEN S/N: 20277816)","Intensity, Lux (LGR S/N: 20277816, SEN S/N: 20277816)","Coupler Detached (LGR S/N: 20277816)","Coupler Attached (LGR S/N: 20277816)","Host Connected (LGR S/N: 20277816)","Stopped (LGR S/N: 20277816)","End Of File (LGR S/N: 20277816)"
243,10/22/21 01:01:34 PM,27.272,0.0,,,,,
244,10/22/21 01:02:04 PM,27.272,0.0,,,,,
245,10/22/21 01:02:34 PM,27.370,5166.7,,,,,
246,10/22/21 01:03:04 PM,27.567,2411.1,,,,,
247,10/22/21 01:03:34 PM,27.665,3788.9,,,,,
248,10/22/21 01:04:04 PM,27.764,721.2,,,,,
249,10/22/21 01:04:34 PM,27.665,3961.1,,,,,
250,10/22/21 01:05:04 PM,27.764,5166.7,,,,,
251,10/22/21 01:05:34 PM,27.862,5166.7,,,,,
252,10/22/21 01:06:04 PM,28.258,10677.8,,,,,
253,10/22/21 01:06:34 PM,28.258,13089.0,,,,,
254,10/22/21 01:07:04 PM,28.159,6200.0,,,,,
255,10/22/21 01:07:34 PM,28.258,16533.4,,,,,
256,10/22/21 01:08:04 PM,28.258,19289.0,,,,,
257,10/22/21 01:08:34 PM,28.655,24800.2,,,,,
258,10/22/21 01:09:04 PM,28.853,18600.1,,,,,
259,10/22/21 01:09:34 PM,28.754,11022.3,,,,,
260,10/22/21 01:10:04 PM,28.853,16533.4,,,,,
261,10/22/21 01:10:34 PM,28.655,6200.0,,,,,
262,10/22/21 01:11:04 PM,28.754,19977.9,,,,,
263,10/22/21 01:11:34 PM,28.953,14466.8,,,,,
264,10/22/21 01:12:04 PM,28.655,3788.9,,,,,
265,10/22/21 01:12:34 PM,28.456,3444.5,,,,,
266,10/22/21 01:13:04 PM,28.258,3961.1,,,,,
267,10/22/21 01:13:34 PM,28.258,4822.3,,,,,
268,10/22/21 01:14:04 PM,28.258,2927.8,,,,,
269,10/22/21 01:14:34 PM,28.159,3272.2,,,,,
270,10/22/21 01:15:04 PM,28.060,6200.0,,,,,
271,10/22/21 01:15:34 PM,28.159,7233.4,,,,,
272,10/22/21 01:16:04 PM,28.357,8266.7,,,,,
273,10/22/21 01:16:34 PM,28.357,10333.4,,,,,
274,10/22/21 01:17:04 PM,28.357,8266.7,,,,,
275,10/22/21 01:17:34 PM,28.357,10333.4,,,,,
276,10/22/21 01:18:04 PM,28.456,6544.5,,,,,
277,10/22/21 01:18:34 PM,28.555,5511.1,,,,,
278,10/22/21 01:19:04 PM,28.456,5511.1,,,,,
279,10/22/21 01:19:34 PM,28.456,7233.4,,,,,
280,10/22/21 01:20:04 PM,28.456,16533.4,,,,,
281,10/22/21 01:20:34 PM,28.555,9300.1,,,,,
282,10/22/21 01:21:04 PM,28.456,4650.0,,,,,
283,10/22/21 01:21:34 PM,28.456,5511.1,,,,,
284,10/22/21 01:22:04 PM,28.456,6544.5,,,,,
285,10/22/21 01:22:34 PM,28.456,9300.1,,,,,
286,10/22/21 01:23:04 PM,28.357,5166.7,,,,,
287,10/22/21 01:23:34 PM,28.456,7577.8,,,,,
288,10/22/21 01:24:04 PM,28.159,2583.4,,,,,
289,10/22/21 01:24:34 PM,27.961,0.0,,,,,
290,10/22/21 01:25:04 PM,27.862,0.0,,,,,
291,10/22/21 01:25:34 PM,27.665,0.0,,,,,
292,10/22/21 01:26:04 PM,27.665,0.0,,,,,
293,10/22/21 01:26:34 PM,27.567,0.0,,,,,
294,10/22/21 01:27:04 PM,27.567,0.0,,,,,
295,10/22/21 01:27:34 PM,27.468,0.0,,,,,
296,10/22/21 01:28:04 PM,27.468,0.0,,,,,
297,10/22/21 01:28:34 PM,27.468,0.0,,,,,
298,10/22/21 01:29:04 PM,27.468,0.0,,,,,
